,TIME,MONTH,DAY,YEAR,HOUR,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM1,PM2.5
9643,42773.17,2,7,2017,4,1.5576299999999998,123.71600000000001,20.1682,0.359896,1011.21,1.08646,26.0267,22.7438,21.9964,22.5384
9644,42773.21,2,7,2017,5,1.40429,142.327,19.8954,0.360547,1011.37,1.11259,25.9364,38.1427,21.7284,26.7788
9645,42773.25,2,7,2017,6,1.28364,130.238,19.7823,0.361762,1011.71,1.13446,26.031,26.6762,25.9936,26.5063
9646,42773.29,2,7,2017,7,1.57332,129.515,19.8844,0.36046,1012.18,1.1150200000000001,26.5488,31.0027,30.4426,30.8439
9647,42773.33,2,7,2017,8,1.60658,145.812,20.2306,0.36128499999999997,1012.92,6.0199,26.9323,23.0412,22.3882,22.8823
9648,42773.38,2,7,2017,9,2.5181,148.14,20.6001,0.361502,1013.38,97.84899999999999,27.3604,19.4641,18.5731,19.2231
9649,42773.42,2,7,2017,10,3.5367300000000004,145.909,21.7189,0.361719,1013.66,227.33,27.8396,21.8708,16.5947,18.2248
9650,42773.46,2,7,2017,11,3.5527,148.941,22.6077,0.361458,1013.32,176.334,28.3709,20.049,13.5165,15.577
9651,42773.5,2,7,2017,12,3.8214300000000003,163.356,24.0333,0.36245700000000003,1012.36,572.77,28.8166,19.4962,12.7375,14.5806
9652,42773.54,2,7,2017,13,3.4811199999999998,158.186,25.6472,0.36341100000000004,1011.31,587.62,29.0096,19.8081,10.8407,12.2089
9653,42773.58,2,7,2017,14,4.25559,160.764,26.7628,0.36428,1009.94,520.46,29.6055,16.5589,7.781000000000001,9.1677
9654,42773.63,2,7,2017,15,3.8203699999999996,158.281,26.3833,0.36345500000000003,1009.32,283.54400000000004,29.8327,17.5319,7.7178,8.8444
9655,42773.67,2,7,2017,16,4.22612,149.065,26.4107,0.36393200000000003,1008.61,330.24300000000005,29.6496,20.6349,7.6789,9.9537
9656,42773.71,2,7,2017,17,3.87097,150.689,26.2085,0.362977,1008.57,103.557,29.4061,29.3978,8.1232,10.5299
9657,42773.75,2,7,2017,18,3.5140599999999997,134.753,24.9465,0.359115,1008.77,15.2937,28.6696,21.3731,12.85,14.462
9658,42773.79,2,7,2017,19,3.47335,137.115,23.2984,0.35941799999999996,1009.16,1.1454,27.4374,19.28,15.3433,16.6317
9659,42773.83,2,7,2017,20,3.4533,136.173,22.4871,0.360677,1010.01,1.12778,27.9032,21.46,16.9074,18.5316
9660,42773.88,2,7,2017,21,3.3809400000000003,135.141,21.8132,0.359028,1010.82,1.10286,27.7997,19.1572,15.8328,16.9876
9661,42773.92,2,7,2017,22,3.1772299999999998,139.297,21.4734,0.35907100000000003,1010.92,1.12049,28.4105,16.7449,15.1351,15.8627
9662,42773.96,2,7,2017,23,2.46575,136.433,21.2695,0.358941,1011.18,1.1053,28.4973,16.8067,15.2867,16.0667
9663,42774.0,2,8,2017,0,2.17613,127.656,21.4859,0.356076,1011.09,1.09253,27.6821,17.4896,16.2953,16.9362
9664,42774.04,2,8,2017,1,2.31904,129.941,21.4642,0.35651,1011.18,1.10286,26.8153,15.8754,15.2718,15.7655
9665,42774.08,2,8,2017,2,1.6641599999999999,104.425,21.4383,0.35646700000000003,1011.15,1.09497,26.4166,16.53,15.635,16.1767
9666,42774.13,2,8,2017,3,1.6410099999999999,97.05799999999999,21.3599,0.356337,1011.0,1.08099,26.3792,17.5397,16.6878,17.2272
9667,42774.17,2,8,2017,4,1.6059299999999999,97.09100000000001,21.2147,0.35772600000000004,1011.14,1.09132,26.3197,17.6591,17.139,17.55
9668,42774.21,2,8,2017,5,1.12646,98.94,20.9559,0.357248,1011.39,1.09497,26.1837,17.2915,16.9592,17.243
9669,42774.25,2,8,2017,6,1.0979,112.074,20.9003,0.35855,1011.94,1.0895,26.2591,19.6967,19.2042,19.6158
9670,42774.29,2,8,2017,7,1.33148,161.477,20.7204,0.35907100000000003,1012.46,1.09679,26.9321,24.2142,23.166999999999998,23.8283
9671,42774.33,2,8,2017,8,0.67002,62.466,21.0455,0.358073,1013.83,8.863,27.4624,29.9229,26.0263,27.5483
9672,42774.38,2,8,2017,9,0.93171,78.08,21.4041,0.356944,1014.82,31.7765,27.996,34.355,28.017,30.53
9673,42774.42,2,8,2017,10,1.29815,88.706,22.2243,0.36033000000000004,1015.34,141.259,28.488000000000003,42.2343,32.7957,35.7
9674,42774.46,2,8,2017,11,1.49016,115.61200000000001,23.3681,0.36193600000000004,1015.18,485.579,28.9983,32.1773,24.4739,26.9227
9675,42774.5,2,8,2017,12,2.2105099999999998,148.09,24.9927,0.360417,1014.34,558.98,28.5746,27.2935,21.0957,22.9033
9676,42774.54,2,8,2017,13,1.85516,182.808,26.3023,0.364323,1013.31,701.4,29.3508,21.4864,17.0682,18.2136
9677,42774.58,2,8,2017,14,1.65077,163.363,27.3392,0.362717,1012.21,505.06,29.8095,29.0882,13.6603,16.0235
9678,42774.63,2,8,2017,15,1.90556,151.928,27.998,0.361545,1011.48,428.204,29.9986,21.820999999999998,13.5319,15.2341
9679,42774.67,2,8,2017,16,1.69213,170.395,27.9468,0.360547,1011.03,323.83,30.2059,20.0711,13.2579,14.3605
9680,42774.71,2,8,2017,17,1.35785,110.779,27.2788,0.358464,1011.33,97.64,29.631999999999998,28.8081,17.2497,19.201
9681,42774.75,2,8,2017,18,1.5064799999999998,57.233000000000004,22.7035,0.35816,1012.85,1.36901,28.6472,35.5271,16.0812,18.476
9682,42774.79,2,8,2017,19,2.33154,64.182,20.5072,0.357682,1013.95,1.06276,27.575,32.5736,15.5223,17.3403
9683,42774.83,2,8,2017,20,1.6973099999999999,55.288000000000004,19.7634,0.35855,1015.2,1.09071,27.7927,20.2766,13.2874,14.5662
9684,42774.88,2,8,2017,21,1.97433,62.849,19.3531,0.359592,1015.98,1.0724799999999999,27.6879,14.103,8.899,10.099
9685,42774.92,2,8,2017,22,1.7223099999999998,64.332,19.1638,0.357639,1016.76,1.07734,27.4412,10.9159,8.103,8.7981
9686,42774.96,2,8,2017,23,1.28262,46.0845,19.0433,0.358464,1017.59,1.05061,27.2385,10.3342,9.2943,9.807
9687,42775.0,2,9,2017,0,0.85078,37.2774,18.521,0.361458,1018.08,1.0651899999999999,26.8384,14.6829,13.675,14.0769
9688,42775.04,2,9,2017,1,0.71931,43.156000000000006,18.1832,0.36046,1018.43,1.0475700000000001,25.984,12.8646,11.6649,12.0687
9689,42775.08,2,9,2017,2,1.02565,12.9505,18.2589,0.359375,1018.6,1.01901,25.7153,12.3304,10.9347,11.3707
9690,42775.13,2,9,2017,3,1.3316299999999999,19.8178,18.1059,0.360677,1018.42,1.02083,25.7835,9.9053,9.4898,9.7071
9691,42775.17,2,9,2017,4,0.7649,33.1959,17.8089,0.361198,1018.44,1.06215,25.8381,10.0974,9.7355,9.9684
9692,42775.21,2,9,2017,5,0.8370000000000001,40.8801,17.0155,0.355469,1018.74,1.03663,25.7534,11.0077,10.3242,10.5923
9693,42775.25,2,9,2017,6,1.05754,38.897,17.008,0.354991,1019.43,1.01901,25.5268,13.6011,11.907,12.4954
9694,42775.29,2,9,2017,7,1.20369,53.997,17.0107,0.357509,1020.09,1.05061,25.303,15.5483,10.4583,12.1417
9695,42775.33,2,9,2017,8,0.97249,58.263000000000005,17.1132,0.35642399999999996,1020.87,2.6566,25.2666,18.0199,11.914000000000001,13.4285
9696,42775.38,2,9,2017,9,0.9715299999999999,31.9341,17.174,0.355078,1021.83,37.1462,25.3792,18.3308,11.8808,13.5533
9697,42775.42,2,9,2017,10,1.27142,56.465,17.2188,0.357552,1022.37,93.963,25.5656,17.7008,14.5317,15.2883
9698,42775.46,2,9,2017,11,1.43025,60.25,17.3739,0.35868099999999997,1022.28,119.43,25.8077,19.0861,14.4467,15.5541
9699,42775.5,2,9,2017,12,0.82521,45.6457,17.2706,0.357118,1021.45,83.553,26.2107,17.72,14.9383,15.9783
9700,42775.54,2,9,2017,13,1.1003100000000001,31.4974,17.1717,0.356207,1020.36,130.13299999999998,26.5595,17.2983,15.3358,15.9325
9701,42775.58,2,9,2017,14,0.99575,33.4289,17.607,0.360677,1019.1,300.203,26.7777,17.83,14.9917,15.7625
9702,42775.63,2,9,2017,15,1.10186,47.6312,18.4066,0.361502,1017.77,397.03,27.5551,16.3867,12.8917,13.6108
9703,42775.67,2,9,2017,16,0.88328,22.1311,18.5508,0.358724,1017.05,214.299,28.2278,16.6788,13.4154,14.199000000000002
9704,42775.71,2,9,2017,17,0.9818100000000001,24.7408,18.2771,0.360764,1016.81,104.48700000000001,28.1113,18.5157,14.8627,15.8265
9705,42775.75,2,9,2017,18,1.04246,56.821999999999996,17.9584,0.361632,1017.12,9.1128,27.418000000000003,24.7508,19.3418,20.7637
9706,42775.79,2,9,2017,19,1.09999,66.233,17.8299,0.360417,1017.45,1.05729,26.6121,26.0512,22.0969,23.2323
9707,42775.83,2,9,2017,20,1.26794,63.068000000000005,17.6259,0.35681399999999996,1018.19,1.0244799999999998,26.3176,29.1667,25.9967,26.5933
9708,42775.88,2,9,2017,21,1.50725,66.75399999999999,17.309,0.355165,1019.03,1.04149,26.1404,25.8192,24.0817,24.8298
9709,42775.92,2,9,2017,22,1.8025799999999998,66.749,16.8636,0.35585900000000004,1019.45,1.03177,25.8821,38.1427,21.7284,26.7788
9710,42775.96,2,9,2017,23,1.74272,67.976,16.4032,0.35629299999999997,1019.72,1.02569,25.5315,25.0775,22.815,24.08
9711,42776.0,2,10,2017,0,1.42661,68.432,16.0348,0.358724,1019.9,1.0329899999999999,25.3445,26.4548,25.2905,25.831
9712,42776.04,2,10,2017,1,1.33318,58.458,15.8331,0.35920100000000005,1020.05,1.01476,25.5111,26.5164,24.5623,25.2523
9713,42776.08,2,10,2017,2,1.58732,57.645,15.5754,0.355512,1019.95,0.99835,25.3416,26.3422,23.6254,24.5262
9714,42776.13,2,10,2017,3,1.75101,59.662,15.4558,0.35746500000000003,1019.92,1.0105,25.2086,26.4971,24.3471,25.3112
9715,42776.17,2,10,2017,4,0.9504299999999999,60.028,15.2894,0.357161,1019.85,1.01233,25.0852,29.7214,27.6472,28.3217
9716,42776.21,2,10,2017,5,1.11124,60.585,15.0954,0.355946,1019.86,1.0305600000000001,24.8271,31.0528,28.0549,28.8005
9717,42776.25,2,10,2017,6,0.95121,54.282,14.9819,0.356988,1020.45,1.0658,24.5927,33.5195,31.7412,32.477
9718,42776.29,2,10,2017,7,1.02478,60.525,14.898,0.360243,1021.41,1.08646,24.1413,32.8487,31.1198,31.934
9719,42776.33,2,10,2017,8,1.16323,61.975,14.8853,0.358507,1022.5,5.6814,23.9272,37.5635,32.9115,34.0519
9720,42776.38,2,10,2017,9,1.5080799999999999,64.125,15.0627,0.35737800000000003,1023.44,53.278999999999996,23.9249,40.3581,34.3569,35.9144
9721,42776.42,2,10,2017,10,1.07271,54.755,15.3414,0.358507,1024.01,123.86399999999999,24.035,39.6972,34.0355,35.6278
9722,42776.46,2,10,2017,11,0.9331,47.2812,15.4434,0.358637,1023.8,241.484,24.2548,38.6451,34.1368,35.4553
9723,42776.5,2,10,2017,12,1.0706,40.8703,16.1164,0.361241,1022.77,456.925,24.9896,38.1487,34.8692,35.9253
9724,42776.54,2,10,2017,13,0.99972,38.0638,16.9924,0.358203,1021.54,403.645,26.1809,38.4773,34.7621,35.7455
9725,42776.58,2,10,2017,14,0.6831699999999999,11.9094,17.4073,0.358767,1020.35,377.923,26.8691,35.1633,32.2083,33.1017
9726,42776.63,2,10,2017,15,0.6159899999999999,25.8275,17.5605,0.359896,1019.32,268.175,27.3955,34.3833,31.1083,31.7917
9727,42776.67,2,10,2017,16,0.7259,4.96668,17.6578,0.35772600000000004,1019.08,136.461,27.535,35.1783,31.85,32.8517
9728,42776.71,2,10,2017,17,0.6158,9.4267,17.6309,0.35941799999999996,1019.37,34.1414,27.3148,36.7817,32.905,33.7317
9729,42776.75,2,10,2017,18,0.57755,345.66900000000004,17.6339,0.356771,1019.73,2.49253,26.7773,40.6283,34.1983,35.4433
9730,42776.79,2,10,2017,19,0.71037,327.216,17.547,0.35481799999999997,1020.29,1.07613,26.2006,45.0007,38.531,40.0711
9731,42776.83,2,10,2017,20,0.60146,329.949,17.5503,0.355512,1021.12,1.0901,26.0074,46.48,40.3575,41.6888
9732,42776.88,2,10,2017,21,0.72795,324.133,17.4995,0.355122,1021.98,1.08342,25.9829,53.46,43.2333,44.9625
9733,42776.92,2,10,2017,22,0.76965,321.78700000000003,17.2033,0.355642,1022.54,1.05729,26.0435,60.352,51.505,53.787
9734,42776.96,2,10,2017,23,0.85888,324.205,16.95,0.358333,1022.95,1.0645799999999999,25.9639,61.486999999999995,51.355,54.26
9735,42777.0,2,11,2017,0,0.6611,329.611,16.7563,0.357682,1023.24,1.06398,25.8486,61.343,51.228,53.571000000000005
9736,42777.04,2,11,2017,1,1.4108399999999999,58.802,16.5479,0.35599000000000003,1023.51,1.05851,25.9731,47.2621,41.8331,43.6742
9737,42777.08,2,11,2017,2,1.61344,63.083999999999996,16.2764,0.356771,1023.44,1.06094,25.7525,41.7944,38.4661,39.4694
9738,42777.13,2,11,2017,3,1.7085599999999999,66.616,16.0611,0.357335,1023.39,1.0658,25.5689,41.2644,38.925,39.7346
9739,42777.17,2,11,2017,4,1.37432,64.661,15.8736,0.356944,1023.69,1.05425,25.3829,47.5147,43.9823,44.9723
9740,42777.21,2,11,2017,5,1.34391,62.772,15.6851,0.35651,1024.08,1.04818,25.1347,48.4,46.5395,47.4912
9741,42777.25,2,11,2017,6,1.41524,61.596000000000004,15.5219,0.355642,1024.76,1.06398,24.8864,49.3738,47.0595,47.7929
9742,42777.29,2,11,2017,7,1.46604,64.328,15.2607,0.357595,1025.79,1.03663,24.2934,50.349,44.4611,45.6974
9743,42777.33,2,11,2017,8,1.8993900000000001,58.167,14.9931,0.356944,1026.79,4.4704,23.9407,48.9167,43.7653,44.9028
9744,42777.38,2,11,2017,9,1.41995,57.302,14.8988,0.358594,1027.78,49.511,23.7843,46.5434,42.6908,43.9697
9745,42777.42,2,11,2017,10,0.85246,59.618,15.2286,0.35907100000000003,1028.34,178.02200000000002,23.8829,49.3194,43.1806,44.6111
9746,42777.46,2,11,2017,11,1.1096,26.0641,15.6872,0.358594,1028.15,258.642,24.2634,52.435,41.9841,43.5296
9747,42777.5,2,11,2017,12,1.2334399999999999,23.2155,16.2844,0.360113,1027.24,409.145,24.9555,51.97,41.7188,46.777
9748,42777.54,2,11,2017,13,0.76742,22.8001,17.047,0.35954899999999995,1025.94,517.35,26.058000000000003,42.3491,40.0295,40.6955
9749,42777.58,2,11,2017,14,0.57282,27.7739,17.5257,0.35789899999999997,1024.73,421.663,26.9245,41.4181,38.8017,39.6257
9750,42777.63,2,11,2017,15,0.92589,20.8297,17.9085,0.361892,1023.78,324.501,27.5802,38.8977,36.3721,37.2405
9751,42777.67,2,11,2017,16,0.82781,343.827,18.0696,0.361502,1023.23,175.072,27.7906,44.4301,38.6202,39.9774
9752,42777.71,2,11,2017,17,1.52916,298.501,17.5783,0.359375,1023.27,74.706,27.4682,57.482,48.5857,50.736999999999995
9753,42777.75,2,11,2017,18,1.40375,302.132,17.093,0.35651,1023.62,4.34583,26.8453,55.522,48.7833,50.285
9754,42777.79,2,11,2017,19,1.60909,300.743,16.5539,0.35781199999999996,1024.09,1.0955700000000002,25.9765,52.762,48.739,49.614
9755,42777.83,2,11,2017,20,1.82718,298.46,16.1868,0.3602,1024.91,1.06884,25.4167,52.099,49.747,50.547
9756,42777.88,2,11,2017,21,1.47975,304.60200000000003,15.9533,0.358507,1025.52,1.05729,25.0517,54.419,52.18899999999999,53.103
9757,42777.92,2,11,2017,22,0.9557200000000001,305.437,15.8989,0.358464,1025.88,1.03663,24.8322,52.349,47.7063,49.0428
9758,42777.96,2,11,2017,23,1.14009,305.328,15.9444,0.359939,1026.06,1.0658,24.6466,47.8385,45.1585,46.1938
9759,42778.0,2,12,2017,0,0.63686,309.552,15.9926,0.35920100000000005,1026.1,1.03177,24.8091,47.8619,45.4063,46.3444
9760,42778.04,2,12,2017,1,0.6997399999999999,311.44,15.8328,0.358247,1025.96,1.03177,25.1554,51.001999999999995,48.5533,49.8117
9761,42778.08,2,12,2017,2,0.74765,325.78,15.7281,0.359766,1025.8,1.0475700000000001,25.1362,53.047,50.39,51.378
9762,42778.13,2,12,2017,3,0.73765,326.594,15.6407,0.35681399999999996,1025.57,1.05425,25.2103,52.42,49.1617,50.458
9763,42778.17,2,12,2017,4,0.72823,327.945,15.5985,0.35612,1025.54,1.04271,25.2288,53.592,49.6317,50.983000000000004
9764,42778.21,2,12,2017,5,0.78752,356.381,15.5832,0.356554,1025.87,1.0184,25.1861,55.457,53.48,54.428000000000004
9765,42778.25,2,12,2017,6,0.68984,38.9974,15.6602,0.356858,1026.37,1.0439200000000002,25.0732,54.196999999999996,51.878,52.92
9766,42778.29,2,12,2017,7,0.51021,39.3518,15.8938,0.357943,1027.02,1.03724,24.7194,40.9942,39.6633,40.2233
9767,42778.33,2,12,2017,8,0.77889,41.9475,15.8996,0.356597,1027.63,22.1964,24.5752,44.8867,41.735,42.5983
9768,42778.38,2,12,2017,9,0.78113,44.78,16.1845,0.35954899999999995,1028.1,112.473,24.6547,47.6275,43.6817,44.7367
9769,42778.42,2,12,2017,10,0.75995,36.7652,16.9235,0.35737800000000003,1028.46,251.998,24.9128,39.0208,35.7158,36.7525
9770,42778.46,2,12,2017,11,0.711,30.0193,17.6251,0.35829,1028.14,413.472,25.4949,41.4975,35.4825,36.6475
9771,42778.5,2,12,2017,12,1.04151,41.8003,18.2873,0.36354200000000003,1027.06,715.68,26.2576,38.3792,33.1025,34.3767
9772,42778.54,2,12,2017,13,0.64249,32.5186,19.0383,0.36275999999999997,1025.71,720.39,27.1928,33.9827,30.9048,31.7952
9773,42778.58,2,12,2017,14,0.57355,28.2609,20.2566,0.36072,1024.33,677.57,28.7258,28.6056,24.823,25.7566
9774,42778.63,2,12,2017,15,1.0158,305.048,21.4888,0.3602,1023.11,534.19,29.7046,27.7583,24.1724,25.0062
9775,42778.67,2,12,2017,16,1.37568,300.20799999999997,21.4157,0.36072,1022.34,315.67,29.7556,34.5559,28.3328,29.4667
9776,42778.71,2,12,2017,17,1.24074,292.874,20.6369,0.358898,1022.18,77.366,29.0486,41.2954,32.4361,34.3083
9777,42778.75,2,12,2017,18,0.94811,310.138,20.0541,0.35816,1022.27,11.3367,28.489,50.428000000000004,38.4304,40.3522
9778,42778.79,2,12,2017,19,0.78445,319.947,19.2572,0.358333,1022.59,1.0901,27.5667,74.251,63.262,64.965
9779,42778.83,2,12,2017,20,0.67597,316.947,18.8,0.358898,1023.13,1.05911,27.1828,67.623,59.39,61.333
9780,42778.88,2,12,2017,21,0.62674,308.608,18.7524,0.358464,1023.53,1.0566799999999998,27.0089,61.791000000000004,53.48,55.419
9781,42778.92,2,12,2017,22,0.62324,307.615,18.5752,0.358377,1023.76,1.04149,26.8598,63.388000000000005,52.881,55.253
9782,42778.96,2,12,2017,23,0.6023,326.101,18.0766,0.360373,1024.14,1.04575,26.63,68.619,60.81,63.1
9783,42779.0,2,13,2017,0,1.15808,86.39299999999999,17.5433,0.355773,1024.35,1.02083,26.2861,67.458,61.083999999999996,62.786
9784,42779.04,2,13,2017,1,1.1204399999999999,125.008,16.4907,0.35855,1024.53,1.0402799999999999,25.9242,71.663,65.378,67.48100000000001
9785,42779.08,2,13,2017,2,1.14234,149.66299999999998,16.0102,0.357205,1024.6,1.0244799999999998,25.8099,54.922,48.2831,50.023
9786,42779.13,2,13,2017,3,1.10744,138.16,15.689,0.357205,1024.6,1.02509,25.6571,49.0828,44.4133,45.7726
9787,42779.17,2,13,2017,4,0.92645,136.97799999999998,15.5779,0.356033,1024.53,1.03785,25.4541,47.5203,42.7955,44.1892
9788,42779.21,2,13,2017,5,0.394154,82.38799999999999,15.3224,0.35651,1024.73,1.03177,25.2267,47.2437,44.0913,45.2475
9789,42779.25,2,13,2017,6,0.63518,14.0805,14.8871,0.35772600000000004,1025.27,1.0129299999999999,24.9915,57.083,55.553000000000004,56.388000000000005
9790,42779.29,2,13,2017,7,0.80788,6.3391,14.8073,0.357509,1025.8,1.2821200000000001,24.4977,56.512,53.385,54.551
9791,42779.33,2,13,2017,8,0.61344,358.898,15.2108,0.358116,1026.52,70.406,24.3129,63.015,56.718999999999994,58.385
9792,42779.38,2,13,2017,9,0.6102,19.5186,16.1527,0.357856,1027.02,167.495,24.611,59.125,54.387,55.571999999999996
9793,42779.42,2,13,2017,10,0.57528,34.1954,17.4058,0.35781199999999996,1027.49,244.075,25.2605,61.503,54.58,56.126999999999995
9794,42779.46,2,13,2017,11,0.95415,94.775,18.7908,0.363976,1027.23,463.461,26.0724,57.157,46.5603,48.6221
9795,42779.5,2,13,2017,12,0.89395,130.569,20.0497,0.36228299999999997,1026.13,671.99,26.9745,48.2311,38.5098,40.623000000000005
9796,42779.54,2,13,2017,13,1.12905,124.052,21.361,0.36072,1024.89,692.42,28.1896,46.07,34.6733,36.2
9797,42779.58,2,13,2017,14,0.77131,303.556,22.6503,0.36224,1023.56,608.45,29.2237,42.1993,33.8541,35.2081
9798,42779.63,2,13,2017,15,0.7291,82.804,23.7769,0.359592,1022.48,486.259,29.976999999999997,40.7917,31.69,32.9817
9799,42779.67,2,13,2017,16,1.29557,139.389,24.1471,0.35855,1022.05,292.33099999999996,29.9721,47.0292,33.6237,35.6208
9800,42779.71,2,13,2017,17,1.62531,150.796,23.2252,0.356337,1021.91,84.921,29.230999999999998,49.2984,35.8017,38.7592
9801,42779.75,2,13,2017,18,1.29223,153.076,22.2585,0.360243,1022.05,12.7404,28.5088,56.696000000000005,38.868,41.8306
9802,42779.79,2,13,2017,19,0.80658,143.08100000000002,20.6242,0.358507,1022.44,1.05851,28.0612,50.934,40.1854,42.3292
9803,42779.83,2,13,2017,20,0.60693,155.82,19.5996,0.357509,1023.14,1.05122,27.9227,58.185,46.2587,48.4196
9804,42779.88,2,13,2017,21,0.8628600000000001,155.688,19.1497,0.359115,1023.83,1.05304,27.6903,62.715,54.402,56.167
9805,42779.92,2,13,2017,22,1.30492,152.414,18.9711,0.35941799999999996,1024.47,1.0645799999999999,27.5651,57.876999999999995,53.449,54.795
9806,42779.96,2,13,2017,23,1.9096400000000002,164.83,18.1632,0.360373,1024.86,1.05,27.2922,44.5169,41.3662,42.3247
9807,42780.0,2,14,2017,0,1.77093,165.628,17.4839,0.354991,1024.87,1.0548600000000001,26.6969,44.3136,41.4557,42.2816
9808,42780.04,2,14,2017,1,1.60938,167.44400000000002,17.1874,0.35742199999999996,1024.65,1.07674,26.0007,45.4615,43.3303,44.0413
9809,42780.08,2,14,2017,2,1.67231,165.984,16.9566,0.35829,1024.35,1.07734,25.8104,46.4203,45.4604,45.9306
9810,42780.13,2,14,2017,3,1.4221,158.499,16.8701,0.35612,1023.83,1.0548600000000001,25.9999,44.9801,43.7406,44.3287
9811,42780.17,2,14,2017,4,0.74152,147.134,16.8574,0.35746500000000003,1023.9,1.04939,25.7873,48.0299,47.1261,47.711999999999996
9812,42780.21,2,14,2017,5,0.66265,16.3293,16.4493,0.356901,1024.31,1.06155,25.9285,61.93,60.92,61.526
9813,42780.25,2,14,2017,6,0.7467199999999999,5.3328,15.8799,0.357248,1024.9,1.05122,25.7933,62.853,61.611000000000004,62.343999999999994
9814,42780.29,2,14,2017,7,0.83901,7.7008,15.5135,0.355686,1025.8,1.32587,25.2789,71.311,68.714,69.72399999999999
9815,42780.33,2,14,2017,8,0.6995899999999999,10.5873,15.8198,0.359245,1026.75,70.242,25.1109,81.517,77.318,78.657
9816,42780.38,2,14,2017,9,0.63097,2.39898,16.7987,0.359852,1027.82,122.15,25.4723,84.05799999999999,79.929,81.222
9817,42780.42,2,14,2017,10,0.7609999999999999,353.00699999999995,17.7331,0.36006900000000003,1027.84,241.014,25.6714,69.354,64.836,65.993
9818,42780.46,2,14,2017,11,0.471858,31.4534,19.2758,0.362023,1027.59,397.395,26.4287,52.193999999999996,47.4379,48.7121
9819,42780.5,2,14,2017,12,0.241154,83.602,20.6484,0.36132800000000004,1026.96,317.336,27.5881,45.3705,40.3164,41.3705
9820,42780.54,2,14,2017,13,0.73658,114.697,21.3823,0.35841999999999996,1026.06,412.642,28.6395,42.8787,37.1328,38.4082
9821,42780.58,2,14,2017,14,0.6823899999999999,169.25799999999998,22.5821,0.36102399999999996,1024.94,286.942,28.9595,38.0133,34.1783,35.1633
9822,42780.63,2,14,2017,15,0.80471,209.915,21.9454,0.36059,1024.15,111.464,28.8632,42.5218,37.1221,38.155
9823,42780.67,2,14,2017,16,1.18285,300.16700000000003,21.263,0.357639,1023.82,68.62899999999999,28.7008,60.856,51.641000000000005,53.82
9824,42780.71,2,14,2017,17,1.02534,296.959,21.3095,0.356988,1023.71,87.31,28.5424,61.281000000000006,52.011,53.696999999999996
9825,42780.75,2,14,2017,18,0.9114899999999999,313.595,21.0358,0.357118,1023.6,15.1764,28.5093,64.532,53.675,55.527
9826,42780.79,2,14,2017,19,0.72105,313.731,20.5779,0.35803,1023.93,1.04332,28.069000000000003,76.351,61.596000000000004,64.041
9827,42780.83,2,14,2017,20,0.80488,315.202,20.1464,0.357248,1024.42,1.0342,27.8996,78.331,71.35600000000001,72.92
9828,42780.88,2,14,2017,21,0.69075,316.263,19.7444,0.360373,1024.92,1.06884,27.7789,78.97800000000001,72.90899999999999,74.331
9829,42780.92,2,14,2017,22,0.5734100000000001,321.79900000000004,19.6761,0.36046,1025.23,1.04271,27.6036,90.196,79.919,81.921
9830,42780.96,2,14,2017,23,0.8785299999999999,297.217,19.642,0.358203,1025.31,1.03359,27.397,91.853,80.348,85.042
9831,42781.0,2,15,2017,0,0.24000100000000002,161.366,19.4861,0.356858,1024.98,1.05,26.9973,80.752,74.892,76.583
9832,42781.04,2,15,2017,1,0.77081,137.089,18.6729,0.359722,1024.53,1.05425,26.0455,90.853,83.861,86.338
9833,42781.08,2,15,2017,2,0.9234100000000001,134.16,18.2378,0.36102399999999996,1024.09,1.07066,25.7182,89.116,82.863,84.488
9834,42781.13,2,15,2017,3,1.05051,154.273,17.6385,0.357986,1023.76,1.07431,25.6502,83.462,80.09,81.653
9835,42781.17,2,15,2017,4,0.69279,155.458,17.2551,0.35625,1023.68,1.0645799999999999,25.5599,85.244,81.48100000000001,82.80799999999999
9836,42781.21,2,15,2017,5,0.5828300000000001,323.343,17.2652,0.356033,1023.49,1.07187,25.623,83.19200000000001,80.742,81.65
9837,42781.25,2,15,2017,6,0.5159100000000001,321.254,17.324,0.356076,1023.73,1.0730899999999999,25.5546,84.363,82.12,83.454
9838,42781.29,2,15,2017,7,0.69026,326.952,17.4379,0.357031,1024.4,1.07917,25.4819,93.73299999999999,90.865,92.027
9839,42781.33,2,15,2017,8,0.61942,11.2621,17.6668,0.358637,1025.02,23.0131,25.4569,91.553,89.675,90.936
9840,42781.38,2,15,2017,9,0.53366,22.7652,18.3481,0.361198,1025.55,146.394,25.7615,89.613,85.30799999999999,87.19
9841,42781.42,2,15,2017,10,0.86821,20.6715,19.4655,0.359896,1025.8,218.667,26.2844,72.507,69.388,70.607
9842,42781.46,2,15,2017,11,0.76342,51.175,20.4404,0.361111,1025.52,332.315,27.0012,63.29,60.191,61.397
9843,42781.54,2,15,2017,13,0.8632200000000001,59.301,21.6904,0.361055,1023.45,303.171,28.5746,46.9688,43.275,44.3141
9844,42781.58,2,15,2017,14,0.78862,93.36200000000001,22.4423,0.35954899999999995,1022.19,230.856,28.676,23.2783,21.5804,22.3304
